Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:01036005


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1036005;1;01/01/2019;1;23,3;58,6;29;10;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,4;0,0;0,0;0,0;1,9;0,0;0,0;4,8;0,0;0,3;0,0;0,0;0,0;0,8;6,1;0,0;0,0;0,0;16,1;23,3;0,0;4,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/12/2018;1;8,0;16,4;11;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,7;0,0;0,0;1,5;0,2;4,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/11/2018;1;8,0;16,4;11;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,7;0,0;0,0;1,5;0,2;4,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/10/2018;1;4,2;4,2;18;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/09/2018;1;11,0;15,2;25;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;3,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/08/2018;1;9,6;31,1;31;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,8;0,0;0,0;1,9;2,2;7,2;0,0;0,0;0,0;4,4;3,9;0,3;9,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/07/2018;1;23,1;82,0;2;21;1;1;1;;0;5,0;23,1;4,9;2,5;1,9;6,8;4,2;4,6;1,0;1,9;0,7;0,0;1,0;0,0;0,0;0,5;8,0;0,0;0,0;0,0;1,5;0,0;0,0;1,4;5,5;0,0;2,1;0,0;1,7;0,5;3,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/06/2018;1;25,6;108,7;9;23;1;1;1;;0;2,9;8,4;2,1;9,7;0,0;0,2;0,7;0,1;25,6;0,2;6,4;2,6;0,0;2,9;8,5;2,3;0,0;11,6;3,3;0,0;2,2;4,5;0,0;0,2;0,0;4,6;0,3;0,0;8,6;0,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/05/2018;1;18,5;104,5;5;19;1;1;1;;0;13,1;2,4;0,0;0,5;18,5;1,2;0,0;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;12,7;3,4;1,3;0,0;0,0;11,4;2,6;0,0;10,0;13,0;1,9;4,1;1,2;1,7;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/04/2018;1;25,1;93,3;22;10;1;1;1;;0;3,5;0,0;0,0;0,0;0,0;2,2;1,3;0,0;0,0;0,0;0,0;11,0;12,1;4,0;0,0;0,0;0,0;0,0;0,0;0,0;4,6;25,1;0,0;16,5;0,0;0,0;0,0;0,0;0,0;13,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/03/2018;1;16,0;30,7;3;5;1;1;1;;0;7,6;0,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;2,5;4,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/02/2018;1;37,4;75,7;18;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,4;0,1;0,0;7,7;0,3;11,8;3,3;9,8;37,4;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036005;1;01/01/2018;1;12,0;55,7;12;13;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;0,0;0,0;0,0;2,1;12,0;1,8;1,0;0,1;7,1;0,0;2,6;0,0;0,0;12,0;0,0;0,3;7,6;0,0;0,0;0,0;0,0;0,1;4,9;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
