Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:01036008


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1036008;1;01/02/2000;1;35,4;154,0;16;10;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,3;0,0;0,0;0,0;28,0;20,3;35,4;20,0;0,0;0,0;0,0;0,0;6,8;18,5;9,8;0,0;6,8;1,1;0,0;0,0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/01/2000;1;56,6;69,9;21;8;1;1;1;;0;0,0;1,0;0,0;0,0;2,1;0,0;0,0;0,0;1,1;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;4,4;0,0;0,0;56,6;0,0;1,8;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/12/1999;1;18,3;34,1;9;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;18,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,3;2,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/11/1999;1;40,5;68,7;2;6;1;1;1;;0;5,9;40,5;10,2;0,0;0,0;0,0;7,3;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/10/1999;1;17,1;85,2;15;10;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;1,7;10,1;5,8;0,0;0,0;0,0;8,0;12,9;0,0;17,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;6,4;10,1;8,9;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/09/1999;1;14,4;66,7;26;12;1;1;1;;0;0,0;5,4;11,1;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,2;0,0;0,0;4,0;5,8;4,1;0,0;0,0;2,2;14,4;11,1;2,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/08/1999;1;10,4;62,1;7;13;1;1;1;;0;0,0;4,4;0,0;0,0;0,0;0,0;10,4;0,0;0,0;0,0;4,2;0,0;0,0;2,0;6,0;0,0;6,4;0,0;0,0;4,2;0,0;2,2;8,6;0,0;0,0;2,0;8,1;2,4;0,0;1,2;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/07/1999;1;103,6;233,5;17;14;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;8,2;11,1;0,0;0,0;7,4;9,7;10,2;0,0;0,0;5,1;51,4;103,6;4,5;0,0;0,0;1,4;6,3;7,2;2,8;0,0;0,0;0,0;0,0;4,6;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/06/1999;1;28,0;117,7;17;17;1;1;1;;0;0,0;0,0;5,2;8,4;2,6;0,0;0,0;0,0;13,3;6,2;4,1;0,0;0,0;4,3;2,0;3,2;28,0;7,9;0,0;10,8;4,0;1,3;0,0;0,0;2,3;4,1;0,0;10,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/05/1999;1;80,5;211,4;16;12;1;1;1;;0;6,0;4,4;3,8;24,4;0,0;0,0;0,4;0,0;0,0;0,8;0,0;0,0;0,0;0,0;18,9;80,5;46,8;0,0;0,0;0,0;0,0;0,0;20,4;0,0;0,0;2,2;0,0;0,0;0,0;2,8;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/04/1999;1;28,3;57,7;30;10;1;1;1;;0;4,0;0,0;3,1;0,0;0,0;0,0;10,0;0,0;0,9;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,9;0,3;8,1;28,3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/03/1999;1;10,6;34,4;20;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;10,6;0,0;0,0;10,6;0,0;0,0;0,0;1,2;0,0;0,0;0,0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/02/1999;1;4,6;6,0;7;3;1;1;1;;0;0,0;0,0;0,0;0,0;1,1;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/01/1999;1;12,1;24,3;27;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;2,8;0,0;0,0;5,6;12,1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/12/1998;1;11,5;15,3;23;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;11,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/11/1998;1;4,6;4,6;23;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/10/1998;1;14,8;36,6;1;5;1;1;1;;0;14,8;7,0;0,0;1,7;4,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/09/1998;1;13,2;17,1;1;4;1;1;1;;0;13,2;0,0;0,0;0,9;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/08/1998;1;9,4;42,3;16;15;1;1;1;;0;0,0;0,0;0,0;0,0;9,1;0,9;2,2;0,0;0,0;0,0;0,0;1,3;0,0;1,8;0,0;9,4;1,8;0,8;0,6;0,9;0,0;0,0;1,2;0,0;8,0;0,0;2,1;0,0;0,0;1,3;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/07/1998;1;14,4;110,6;19;20;1;1;1;;0;0,0;2,1;0,0;1,4;0,0;0,0;0,0;0,0;4,2;0,0;5,2;4,8;0,0;8,1;4,4;0,8;0,0;8,6;14,4;6,2;10,1;2,5;11,8;0,0;4,6;0,0;8,4;9,6;1,5;0,8;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/06/1998;1;28,0;153,2;7;21;1;1;1;;0;0,0;0,0;4,8;0,0;5,7;25,2;28,0;5,8;2,1;4,2;0,0;1,4;3,8;1,2;0,0;4,1;0,0;4,3;3,7;1,4;1,8;0,0;2,2;0,0;0,0;14,1;2,9;10,7;14,6;11,2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/05/1998;1;76,7;163,2;31;13;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,1;0,0;0,0;15,0;0,0;0,0;3,0;4,9;7,5;7,8;6,8;4,2;0,0;0,0;9,8;10,2;0,0;0,0;0,0;1,2;0,0;10,0;76,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/04/1998;1;8,9;44,1;13;11;1;1;1;;0;0,0;1,4;0,0;0,0;0,0;1,3;0,0;4,6;8,0;0,0;2,1;0,0;8,9;1,2;0,0;0,0;0,0;0,0;1,2;0,0;1,7;4,8;8,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/03/1998;1;39,2;57,6;17;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,2;0,0;5,9;0,0;0,0;0,0;1,2;0,0;0,0;0,0;1,1;0,0;2,0;4,6;2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/02/1998;1;5,4;8,4;24;4;1;1;1;;0;1,4;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,8;0,0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/01/1998;1;17,9;40,5;22;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;2,6;0,0;17,9;10,3;0,0;2,0;0,0;0,0;0,0;0,0;0,5;5,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/12/1997;1;9,8;19,2;31;7;1;1;1;;0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;1,3;0,0;0,6;0,0;0,0;0,0;1,2;0,0;2,1;9,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/11/1997;1;1,6;1,6;22;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/10/1997;1;4,5;8,6;10;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;4,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/09/1997;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/08/1997;1;7,2;47,4;1;16;1;1;1;;0;7,2;0,0;2,5;2,9;3,4;4,6;4,1;0,0;3,2;1,7;0,0;3,4;1,8;0,0;0,0;2,0;2,3;0,0;1,2;4,1;0,0;0,0;1,8;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/07/1997;1;19,4;133,3;23;21;1;1;1;;0;7,2;0,0;0,0;2,0;0,0;4,1;0,0;1,0;12,8;9,5;16,7;7,2;0,0;4,1;3,1;0,0;11,2;2,6;4,2;0,0;6,4;8,3;19,4;0,0;4,3;0,0;2,0;4,8;0,0;1,4;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/06/1997;1;39,6;116,8;5;14;1;1;1;;0;0,0;2,9;8,4;10,8;39,6;0,0;0,0;0,0;0,0;0,0;2,3;0,0;3,1;0,0;2,6;8,6;2,1;0,0;0,0;1,6;2,7;5,5;0,0;0,0;0,0;0,0;0,0;0,0;0,4;26,2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/05/1997;1;18,9;173,8;20;22;1;1;1;;0;2,1;9,7;11,8;9,5;13,1;2,0;2,5;16,8;2,2;4,8;8,7;11,3;0,0;5,1;0,0;11,3;7,0;9,5;10,4;18,9;0,0;0,0;7,9;0,0;5,4;0,0;0,0;2,5;0,0;1,3;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/04/1997;1;15,5;168,4;17;23;1;1;1;;0;0,0;0,0;2,0;8,8;6,5;14,3;0,0;8,0;15,4;4,3;9,6;1,3;14,8;0,0;6,3;4,4;15,5;1,6;4,7;0,0;3,0;6,5;0,0;6,2;0,0;8,5;3,6;2,8;4,9;15,4;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/03/1997;1;21,8;117,8;24;14;1;1;1;;0;0,0;0,0;0,0;12,8;8,0;1,3;0,0;0,0;6,4;9,6;0,0;0,0;4,6;0,0;6,1;0,0;0,0;1,6;11,0;18,8;0,0;4,0;10,2;21,8;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/02/1997;1;8,0;27,2;18;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,3;2,0;8,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/01/1997;1;70,0;82,2;23;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;70,0;0,0;1,0;3,2;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/12/1996;1;1,2;1,2;24;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/11/1996;1;24,6;49,0;29;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;3,0;6,3;8,1;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,6;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/10/1996;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/09/1996;1;3,1;6,3;12;3;1;1;1;;0;0,0;0,0;1,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/08/1995;1;20,2;39,5;31;8;1;1;1;;0;0,0;0,0;2,1;0,0;0,0;0,0;2,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,8;0,0;4,1;0,0;0,0;0,0;2,8;0,0;6,0;0,0;0,0;20,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1036008;1;01/12/1994;1;2,4;2,4;24;1;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036008;1;01/11/1994;1;2,8;2,8;23;1;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036008;1;01/09/1994;1;8,0;20,9;10;5;1;1;0;;0;0,0;0,0;0,0;1,4;0,0;0,0;1,5;0,0;6,0;8,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
