Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:00936020


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
936020;1;01/06/1986;1;15,2;185,4;8;30;1;1;0;963,299987792969;1;2,6;3,2;4,2;6,4;2,8;8,2;4,4;15,2;6,4;4,8;3,6;2,4;7,2;5,4;2,6;6,8;5,6;10,4;8,2;6,4;4,2;2,2;6,6;4,4;5,8;10,2;12,2;6,2;8,6;8,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/05/1986;1;12,6;156,8;24;29;1;1;0;963,299987792969;1;3,6;4,2;2,4;3,6;4,6;12,0;4,8;0,0;6,4;4,2;8,4;6,4;3,8;5,2;0,0;5,2;2,4;4,5;3,6;4,8;7,2;5,8;8,4;12,6;3,4;6,2;1,8;4,2;6,2;8,4;2,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/04/1986;1;6,2;34,6;7;10;1;1;0;963,299987792969;1;0,0;0,0;2,4;4,6;0,0;3,2;6,2;0,0;2,4;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;3,2;0,0;5,2;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/03/1986;1;5,2;26,2;23;7;1;1;0;963,299987792969;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;3,2;0,0;0,0;0,0;0,0;0,0;5,2;4,4;3,2;0,0;0,0;0,0;3,8;4,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/02/1986;1;0,0;0,0;1;0;1;1;1;963,299987792969;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
936020;1;01/01/1986;1;0,0;0,0;1;0;1;1;1;963,299987792969;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/12/1985;1;4,2;9,8;21;3;1;1;0;1009,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;3,6;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/11/1985;1;5,2;25,6;5;7;1;1;0;1009,40002441406;1;0,0;3,6;0,0;2,4;5,2;0,0;4,2;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;4,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/10/1985;1;4,6;12,8;21;4;1;1;0;1009,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,0;4,6;0,0;0,0;0,0;0,0;2,4;3,6;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/09/1985;1;0,0;0,0;1;0;1;1;1;1009,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/08/1985;1;9,2;106,0;5;21;1;1;0;1009,40002441406;1;3,2;6,0;3,2;4,4;9,2;7,2;8,4;4,6;6,8;8,6;3,2;2,2;0,0;0,0;3,4;5,2;4,4;0,0;3,2;0,0;0,0;4,2;5,4;0,0;6,8;3,6;2,8;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/07/1985;1;24,0;288,0;3;28;1;1;0;1009,40002441406;1;4,0;12,2;24,0;12,2;18,2;14,0;22,4;13,2;15,2;2,2;4,2;13,2;16,4;20,2;15,2;11,4;16,2;4,2;12,2;12,0;2,2;5,2;3,4;4,2;0,0;0,0;3,4;2,2;2,2;2,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/06/1985;1;12,8;99,8;25;18;1;1;0;1009,40002441406;1;0,0;3,2;2,6;2,2;3,2;0,0;4,2;0,0;0,0;0,0;5,2;0,0;0,0;2,0;0,0;0,0;0,0;0,0;3,6;10,4;5,2;4,6;6,8;6,4;12,8;5,4;10,2;3,6;8,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/05/1985;1;10,2;104,0;25;23;1;1;0;1009,40002441406;1;0,0;2,4;3,2;0,0;0,0;4,2;5,2;0,0;3,6;2,6;2,4;3,4;2,6;6,2;5,2;6,8;0,0;2,6;0,0;0,0;5,6;3,4;4,8;5,4;10,2;4,8;6,8;5,2;3,6;3,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/04/1985;1;22,6;286,8;5;30;1;1;0;1009,40002441406;1;5,4;8,2;3,8;10,4;22,6;9,4;8,6;16,2;12,8;18,4;5,2;12,2;6,8;9,6;13,2;8,4;7,8;5,6;7,8;5,6;6,4;4,8;10,2;8,6;9,6;12,4;9,8;5,6;12,8;8,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/03/1985;1;5,4;56,0;24;15;1;1;0;1009,40002441406;1;0,0;0,0;5,2;2,2;3,6;0,0;4,2;0,0;0,0;0,0;2,2;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;2,6;3,2;5,4;3,4;0,0;4,6;5,2;2,4;5,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/02/1985;1;6,8;20,6;15;6;1;1;0;1009,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;3,2;0,0;0,0;0,0;0,0;6,8;2,0;2,6;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
936020;1;01/01/1985;1;0,0;0,0;1;0;1;1;1;1009,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/12/1984;1;0,0;0,0;1;0;1;1;1;743,700012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/11/1984;1;0,0;0,0;1;0;1;1;1;743,700012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/10/1984;1;0,0;0,0;1;0;1;1;1;743,700012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/09/1984;1;5,6;8,0;25;2;1;1;0;743,700012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;5,6;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/08/1984;1;6,4;79,0;7;21;1;1;0;743,700012207031;1;2,6;3,8;3,2;4,6;5,4;3,2;6,4;3,6;2,4;2,6;0,0;0,0;2,2;0,0;0,0;0,0;0,0;2,6;4,2;3,4;5,2;0,0;2,4;3,8;0,0;0,0;2,2;5,2;6,4;3,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/07/1984;1;18,6;162,5;22;30;1;1;0;743,700012207031;1;2,8;5,4;3,6;0,0;6,2;4,8;8,2;5,8;4,2;7,6;3,8;2,6;8,2;5,9;7,6;5,2;6,4;4,8;2,2;3,2;5,2;18,6;4,8;6,2;5,2;2,8;6,4;5,2;3,6;2,2;3,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/06/1984;1;16,2;168,6;27;24;1;1;0;743,700012207031;1;3,6;2,8;5,4;6,2;3,4;5,8;8,2;6,6;2,2;0,0;0,0;0,0;0,0;0,0;2,6;3,2;8,8;5,6;0,0;3,8;5,8;6,4;5,6;14,8;8,6;11,6;16,2;7,8;10,2;13,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/05/1984;1;12,4;154,8;11;31;1;1;0;743,700012207031;1;3,6;2,4;2,8;3,2;2,8;4,6;3,2;5,6;3,8;2,2;12,4;4,2;3,6;2,4;3,2;4,4;2,4;2,2;10,6;3,2;10,2;3,2;8,4;4,6;6,2;10,6;6,4;8,6;3,8;4,8;5,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/04/1984;1;12,2;112,4;18;25;1;1;0;743,700012207031;1;0,0;3,2;2,8;0,0;4,2;0,0;2,6;3,2;7,4;5,2;5,4;3,8;6,2;10,4;4,2;2,4;5,2;12,2;3,4;3,4;0,0;2,6;2,4;3,2;0,0;2,2;5,2;3,6;4,2;3,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/03/1984;1;15,2;41,0;16;8;1;1;0;743,700012207031;1;2,6;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,2;0,0;0,0;0,0;0,0;0,0;0,0;10,6;2,4;0,0;3,2;2,6;2,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/02/1984;1;14,6;17,4;27;2;1;1;0;743,700012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,6;2,8;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
936020;1;01/01/1984;1;0,0;0,0;1;0;1;1;1;743,700012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/12/1983;1;0,0;0,0;1;0;1;1;1;443,200012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/11/1983;1;0,0;0,0;1;0;1;1;1;443,200012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/10/1983;1;4,2;13,0;10;4;1;1;0;443,200012207031;1;0,0;3,4;0,0;2,2;0,0;3,2;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/09/1983;1;3,6;16,2;24;6;1;1;0;443,200012207031;1;0,0;2,4;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,6;2,2;0,0;0,0;0,0;2,6;3,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/08/1983;1;8,6;59,6;29;15;1;1;0;443,200012207031;1;0,0;0,0;2,6;3,2;2,4;0,0;5,2;3,6;0,0;2,2;0,0;3,2;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;2,4;0,0;0,0;5,6;7,2;4,2;8,6;3,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/07/1983;1;16,2;68,6;30;14;1;1;0;443,200012207031;1;0,0;2,2;0,0;4,2;0,0;0,0;4,6;3,2;0,0;0,0;6,2;3,8;5,2;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;5,4;4,2;3,6;16,2;4,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/06/1983;1;9,6;73,4;2;16;1;1;0;443,200012207031;1;0,0;9,6;8,4;5,2;3,4;4,8;2,4;0,0;0,0;0,0;0,0;2,4;0,0;5,2;0,0;2,2;3,6;0,0;4,2;6,4;0,0;0,0;3,6;2,2;7,2;0,0;2,6;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/05/1983;1;4,2;22,8;14;8;1;1;0;443,200012207031;1;0,0;3,2;0,0;2,2;2,6;2,4;0,0;0,0;0,0;0,0;0,0;2,6;3,2;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/04/1983;1;12,4;48,6;5;11;1;1;0;443,200012207031;1;0,0;2,2;0,0;3,4;12,4;0,0;0,0;2,2;0,0;3,4;6,2;4,8;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;3,2;2,2;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/03/1983;1;12,6;87,4;23;17;1;1;0;443,200012207031;1;0,0;2,2;0,0;2,4;4,2;0,0;2,4;5,6;0,0;0,0;3,2;0,0;2,6;0,0;4,2;0,0;5,6;4,8;2,6;0,0;10,8;8,2;12,6;6,4;0,0;3,2;0,0;6,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/02/1983;1;10,4;39,2;15;9;1;1;0;443,200012207031;1;0,0;0,0;3,2;2,2;6,4;0,0;0,0;0,0;0,0;4,2;3,6;0,0;0,0;0,0;10,4;3,6;0,0;2,4;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
936020;1;01/01/1983;1;6,2;14,4;27;3;1;1;0;443,200012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;0,0;6,2;0,0;2,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/12/1982;1;0,0;0,0;1;0;1;1;1;671,200012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
936020;1;01/11/1982;1;0,0;0,0;1;0;1;1;1;671,200012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
936020;1;01/10/1982;1;0,0;0,0;1;0;1;1;1;671,200012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
